.decimal	554e7e9189e04bb925684d404f8d0039	2009	'$11.8 million	http://www.inc.com/inc5000/profile/decimal	FL	238%'
(Add)ventures	554e7e9189e04bb925684d404f8d0039	2009	'$5.5 million	http://www.inc.com/inc5000/profile/addventures	RI	58%'
101 Financial	554e7e9189e04bb925684d404f8d0039	2009	'$3.2 million	http://www.inc.com/inc5000/profile/101-financial	HI	593%'
2020 Company	554e7e9189e04bb925684d404f8d0039	2009	'$37.6 million	http://www.inc.com/inc5000/profile/2020-company	VA	375%'
21st Century Biochemicals	554e7e9189e04bb925684d404f8d0039	2009	'$2.7 million	http://www.inc.com/inc5000/profile/21st-century-biochemicals	MA	150%'
22nd Century Technologies	554e7e9189e04bb925684d404f8d0039	2009	'$14.3 million	http://www.inc.com/inc5000/profile/22nd-century-technologies	NJ	236%'
2daysBATH	554e7e9189e04bb925684d404f8d0039	2009	'$3.8 million	http://www.inc.com/inc5000/profile/2daysbath	DE	27%'
2Is	554e7e9189e04bb925684d404f8d0039	2009	'$5.3 million	http://www.inc.com/inc5000/profile/2is	MA	884%'
4th Source	554e7e9189e04bb925684d404f8d0039	2009	'$9.3 million	http://www.inc.com/inc5000/profile/4th-source	GA	207%'
5Linx Enterprises	554e7e9189e04bb925684d404f8d0039	2009	'$45.7 million	http://www.inc.com/inc5000/profile/5linx-enterprises	NY	832%'
6K Systems	554e7e9189e04bb925684d404f8d0039	2009	'$7.5 million	http://www.inc.com/inc5000/profile/6k-systems	VA	492%'
80sTees.com	554e7e9189e04bb925684d404f8d0039	2009	'$10.6 million	http://www.inc.com/inc5000/profile/80steescom	PA	145%'
90octane	554e7e9189e04bb925684d404f8d0039	2009	'$2.6 million	http://www.inc.com/inc5000/profile/90octane	CO	190%'
944 Media	554e7e9189e04bb925684d404f8d0039	2009	'$13.4 million	http://www.inc.com/inc5000/profile/944-media	AZ	378%'
A & D Home Health Solutions	554e7e9189e04bb925684d404f8d0039	2009	'$2.7 million	http://www.inc.com/inc5000/profile/a-d-home-health-solutions	CT	594%'
A & I Travel Service	554e7e9189e04bb925684d404f8d0039	2009	'$3.2 million	http://www.inc.com/inc5000/profile/a-i-travel-service	TN	6%'
A Place for Mom	554e7e9189e04bb925684d404f8d0039	2009	'$25.6 million	http://www.inc.com/inc5000/profile/a-place-for-mom	WA	200%'
A-T Solutions	554e7e9189e04bb925684d404f8d0039	2009	'$54.4 million	http://www.inc.com/inc5000/profile/a-t-solutions	VA	413%'
A+ Mortgage Services	554e7e9189e04bb925684d404f8d0039	2009	'$219.3 million	http://www.inc.com/inc5000/profile/a-mortgage-services	WI	17%'
A2Z	554e7e9189e04bb925684d404f8d0039	2009	'$3.5 million	http://www.inc.com/inc5000/profile/a2z	MD	127%'
Aaron Oil Company	554e7e9189e04bb925684d404f8d0039	2009	'$38.3 million	http://www.inc.com/inc5000/profile/aaron-oil-company	AL	85%'
