"597e595b22c7371d2769eb1fa016fd56"	"infologix"	"NASDAQ:IFLG"	2001
"597e595b22c7371d2769eb1fa046f203"	"inverness-medical-innovations"	"NYSE:IMA"	2001
"597e595b22c7371d2769eb1fa05a19d4"	"isoftstone"	"NYSE:ISS"	2001
"597e595b22c7371d2769eb1fa077964b"	"jive-software"	"NASDAQ:JIVE"	2001
"597e595b22c7371d2769eb1fa0ef0df8"	"limelightnetworks"	"NASDAQ:LLNW"	2001
"83097a0e1641e8eda5b5ac717eb81ba8"	"motricity"	"NASDAQ:MOTR"	2001
"e054627bc6b1f1d8cb812cce42767157"	"orbitz"	"OWW"	2001
"5885c8f942b2d53de0f9ff90e10f2597"	"procera-networks"	"NASDAQ:PKT"	2001
"08ea75d0b39da8eeca1e9129c7aefe56"	"successfactors"	"SFSF"	2001
"40effe5288e80a75577c6fc058049495"	"vonage"	"VG"	2001
"5fae06029bbe793553b81c6acab3f57b"	"atos-origin"	"ATO.PA"	2000
"fb79c1faa23e6537889b8b58ca915cff"	"cavium-networks"	"NASDAQ: CAVM"	2000
"4b9962595d7ff850d591b39c00f83513"	"fortinet"	"NASDAQ:FTNT"	2000
"bb00443be334273f59d3ef19d1708e81"	"gravity-co"	"GRVY"	2000
"bb00443be334273f59d3ef19d1b0b524"	"higher-one"	"Nyse:ONE"	2000
"597e595b22c7371d2769eb1fa012c0c9"	"infinera"	"INFN"	2000
"83097a0e1641e8eda5b5ac717e30f208"	"makemytrip-com"	"NASDAQ:MMYT"	2000
"e054627bc6b1f1d8cb812cce423811bb"	"nstein-technologies"	"TSX:EIN"	2000
"e054627bc6b1f1d8cb812cce4292c7a4"	"pandora"	"NYSE:P"	2000
"e054627bc6b1f1d8cb812cce42c1ea03"	"phoneguard"	"OPMG"	2000
"bb00443be334273f59d3ef19d11f8be9"	"pro-pharmaceuticals"	"NASDAQ:GALT"	2000
"5885c8f942b2d53de0f9ff90e1a7b189"	"rubicon-technology"	"NASDAQ:RBCN"	2000
"5fae06029bbe793553b81c6aca953362"	"study-island"	"NASDAQ:ARCL"	2000
"08ea75d0b39da8eeca1e9129c7cd4b93"	"synta-pharmaceuticals"	"NASDAQ:SNTA"	2000
"08ea75d0b39da8eeca1e9129c7de1f0b"	"tangoe"	"NASDAQ:TNGO"	2000
"907373444553d8ee3bfe8778cd139b28"	"the-dow-chemical-company"	"NYSE:DOW"	2000
"907373444553d8ee3bfe8778cd75ca29"	"tripadvisor"	"TRIP"	2000
"40effe5288e80a75577c6fc0588509d9"	"yoox-group"	"BIT:YOOX"	2000
"40effe5288e80a75577c6fc058924a3b"	"zalicus"	"NASDAQ:ZLCS"	2000
"5fae06029bbe793553b81c6aca51d164"	"alibaba"	"HKSE:1688.HK"	1999
"5fae06029bbe793553b81c6acad6a9e7"	"baidu"	"NASDAQ:BIDU"	1999
"fb79c1faa23e6537889b8b58ca08ace7"	"bioform-medical"	"BFRM"	1999
"fb79c1faa23e6537889b8b58ca5afd79"	"buongiorno"	"BNG"	1999
"fb79c1faa23e6537889b8b58ca6d1f6d"	"cafepress"	"PRSS"	1999
"fb79c1faa23e6537889b8b58cae66b80"	"cogent"	"NASDAQ:CCOI"	1999
"c61e6a5dd61ef3ac28d02c864e103424"	"convio-2"	"NASDAQ:CNVO"	1999
"c61e6a5dd61ef3ac28d02c864e17f33e"	"cornerstone-ondemand"	"CSOD"	1999
"c61e6a5dd61ef3ac28d02c864e3be185"	"cumberland-pharmaceuticals"	"CPIX"	1999
"c61e6a5dd61ef3ac28d02c864e6c9905"	"demandtec"	"NASDAQ:DMAN"	1999
"c61e6a5dd61ef3ac28d02c864ee007e0"	"demandtec"	"NASDAQ:DMAN"	1999
"c61e6a5dd61ef3ac28d02c864e6df265"	"dena"	1254	1999
"c61e6a5dd61ef3ac28d02c864ee10de8"	"dena"	1254	1999
"4b9962595d7ff850d591b39c00d7949c"	"first-solar"	"NASDAQ:FSLR"	1999
"bb00443be334273f59d3ef19d1c9c026"	"housevalues"	"LEDR"	1999
"597e595b22c7371d2769eb1fa0400a33"	"intersil"	"NASDAQ:ISIL"	1999
"83097a0e1641e8eda5b5ac717e04bcf6"	"local-com"	"LOCM"	1999
"83097a0e1641e8eda5b5ac717e6a2e07"	"mercadolibre"	"NASDAQ:MELI"	1999
"83097a0e1641e8eda5b5ac717e91126a"	"mixi"	2121	1999
"e054627bc6b1f1d8cb812cce4255b01c"	"on-semiconductor"	"NASDAQ:ONNN"	1999
"e054627bc6b1f1d8cb812cce42bd15f6"	"pfsweb"	"NASDAQ:PFSW"	1999
"5885c8f942b2d53de0f9ff90e13ec353"	"quinstreet"	"NASDAQ:QNST"	1999
"5885c8f942b2d53de0f9ff90e1b62fb1"	"salesforce"	"NYSE:CRM"	1999
"08ea75d0b39da8eeca1e9129c70d3077"	"shutterfly"	"SFLY"	1999
"08ea75d0b39da8eeca1e9129c759882a"	"solarwinds"	"SWI"	1999
"08ea75d0b39da8eeca1e9129c7833049"	"sprint-nextel"	"NYSE:S"	1999
"08ea75d0b39da8eeca1e9129c7df63dc"	"tapimmune"	"DB:GX1B"	1999
"08ea75d0b39da8eeca1e9129c7f2cf61"	"techtarget"	"NASDAQ:TTGT"	1999
"08ea75d0b39da8eeca1e9129c7fa82f8"	"telenav"	"TNAV"	1999
"5fae06029bbe793553b81c6aca13c86d"	"achillion-pharmaceuticals"	"NASDAQ:ACHN"	1998
"5fae06029bbe793553b81c6aca4a4602"	"akamai-technologies"	"NASDAQ:AKAM"	1998
"fb79c1faa23e6537889b8b58ca01178f"	"bigband-networks"	"NASDAQ: BBND"	1998
"fb79c1faa23e6537889b8b58ca4ec5fc"	"broadsoft"	"NASDAQ:BSFT"	1998
