1970,other
1970,advertising
1970,other
1970,other
1970,public_relations
1970,public_relations
1970,other
1970,other
1970,ecommerce
1970,biotech
1970,other
1970,advertising
1971,web
1971,software
1971,public_relations
1971,public_relations
1971,software
1971,cleantech
1971,enterprise
1971,enterprise
1971,consulting
1971,other
1971,other
1971,public_relations
1971,ecommerce
1971,web
1971,software
1971,other
1971,other
1971,legal
1971,other
1972,enterprise
1972,biotech
1972,consulting
1972,games_video
1972,enterprise
1972,enterprise
1972,web
1972,legal
1972,legal
1972,other
1972,software
1972,semiconductor
1972,games_video
1972,web
1972,ecommerce
1972,ecommerce
1972,biotech
1972,enterprise
1972,software
1972,other
1972,biotech
1972,other
1972,network_hosting
1972,public_relations
1972,other
1972,ecommerce
1972,biotech
1972,other
1972,ecommerce
1972,consulting
1972,other
1973,other
1973,advertising
1973,consulting
1973,hardware
1973,other
1973,other
1973,software
1973,ecommerce
1973,consulting
1973,hardware
1973,other
1973,public_relations
1973,semiconductor
1973,hardware
1973,semiconductor
1973,other
1973,public_relations
1973,ecommerce
1973,software
1974,cleantech
1974,cleantech
1974,hardware
1974,other
1974,network_hosting
1974,consulting
1974,biotech
1974,hardware
1974,security
1974,security
1974,other
1974,ecommerce
1974,enterprise
1974,other
1974,enterprise
1974,other
1974,mobile
1974,ecommerce
1974,advertising
1974,software
1974,web
1974,games_video
1974,enterprise
1974,other
1974,advertising
1974,hardware
1974,other
1974,other
1974,ecommerce
1974,software
1974,cleantech
1974,software
1974,cleantech
1974,software
1974,mobile
1974,ecommerce
1974,biotech
1974,software
1974,games_video
1975,hardware
1975,software
1975,other
1975,other
1975,ecommerce
1975,consulting
1975,web
1975,software
1975,software
1975,consulting
1975,consulting
1975,software
1975,software
1975,software
1975,hardware
1975,other
1975,hardware
1975,consulting
1975,consulting
1975,other
1975,other
1975,other
1975,hardware
1975,games_video
1975,other
1975,other
1975,biotech
1975,network_hosting
1975,software
1975,other
1975,software
1975,other
1975,other
1976,hardware
1976,other
1976,software
1976,semiconductor
1976,software
1976,mobile
1976,ecommerce
1976,biotech
1976,education
1976,advertising
1976,software
1976,legal
1976,software
1976,games_video
1976,biotech
1976,biotech
1976,hardware
1976,other
1976,software
1976,software
1976,other
1976,public_relations
1976,hardware
1976,security
1976,software
1976,other
1976,other
1976,enterprise
1976,consulting
1976,enterprise
1976,hardware
1976,web
1976,software
1976,software
1976,other
1976,advertising
1976,other
1976,other
1976,consulting
1976,software
1976,other
1976,other
1976,consulting
1976,other
1976,other
1976,mobile
1976,other
1976,consulting
1976,hardware
1977,other
1977,other
1977,web
1977,other
1977,other
1977,legal
1977,advertising
1977,other
1977,cleantech
1977,software
1977,ecommerce
1977,other
1977,network_hosting
1977,other
1977,software
1977,hardware
1977,other
1977,consulting
1977,software
1977,hardware
1977,other
1977,consulting
1977,other
1977,enterprise
1977,advertising
1977,public_relations
1977,ecommerce
1978,software
1978,consulting
1978,consulting
1978,consulting
1978,software
1978,search
1978,other
1978,public_relations
1978,other
1978,other
1978,ecommerce
1978,software
1978,hardware
1978,biotech
1978,software
1978,software
1978,software
1978,cleantech
1978,consulting
1978,other
1978,software
1978,other
1978,consulting
1978,software
1978,software
1978,other
1978,other
1978,web
1978,consulting
1978,semiconductor
1978,public_relations
1978,software
1978,semiconductor
1978,software
1978,other
1978,enterprise
1978,other
1978,network_hosting
1978,other
1978,software
1978,security
1978,consulting
1978,enterprise
1978,software
1978,other
1978,software
1978,other
1978,advertising
1978,software
1978,enterprise
1978,software
1978,consulting
1978,games_video
1978,advertising
1978,other
1978,other
1978,other
1978,ecommerce
1978,software
1979,advertising
1979,consulting
1979,software
1979,other
1979,software
1979,public_relations
1979,other
1979,other
1979,cleantech
1979,enterprise
1979,software
1979,software
1979,web
1979,legal
1979,enterprise
1979,biotech
1979,legal
1979,software
1979,other
1979,software
1979,hardware
1979,semiconductor
1979,consulting
1979,cleantech
1979,other
1979,consulting
1979,web
1979,public_relations
1979,software
1979,software
1979,consulting
1979,software
1979,other
1979,ecommerce
1979,other
1979,other
1979,advertising
1979,hardware
1979,biotech
1979,consulting
1979,biotech
1979,public_relations
1979,advertising
1979,cleantech
1979,other
1979,advertising
1979,education
1979,biotech
1979,advertising
1979,software
1979,consulting
1979,consulting
1979,software
1979,legal
1979,hardware
1979,software
1979,legal
1979,hardware
1979,advertising
1979,software
1979,advertising
1979,software
1979,public_relations
1979,software
1979,other
1979,web
1979,other
1979,software
1979,web
1980,other
1980,consulting
1980,ecommerce
1980,biotech
1980,other
1980,software
1980,other
1980,other
1980,software
1980,software
1980,other
1980,games_video
1980,enterprise
1980,other
1980,software
1980,ecommerce
1980,software
1980,hardware
1980,consulting
1980,biotech
1980,web
1980,software
1980,software
1980,games_video
1980,legal
1980,other
1980,other
1980,other
1980,other
1980,other
1980,other
1980,software
1980,hardware
1980,other
1980,hardware
1980,mobile
1980,other
1980,other
1980,other
1980,ecommerce
1980,hardware
1980,other
1980,ecommerce
1980,other
1980,consulting
1980,software
1980,biotech
1980,consulting
1980,semiconductor
1980,hardware
1980,other
1980,consulting
1980,other
1980,advertising
1980,biotech
1980,consulting
1980,biotech
1980,advertising
1980,software
1980,biotech
1980,other
1980,other
1980,other
1980,consulting
1980,web
1980,other
1980,other
1980,security
1980,semiconductor
1980,biotech
1980,other
1980,other
1980,biotech
1980,consulting
1980,other
1980,software
1980,other
1980,other
1980,other
1980,other
1980,web
1980,enterprise
1980,other
1980,software
1980,other
1980,other
1980,other
1980,other
1980,web
1980,public_relations
1980,other
1980,other
1980,biotech
1980,cleantech
1980,other
1980,other
1980,software
1981,consulting
1981,software
1981,mobile
1981,search
1981,other
1981,software
1981,software
1981,software
1981,software
1981,software
1981,other
1981,other
1981,hardware
1981,public_relations
1981,software
1981,software
1981,web
1981,consulting
1981,biotech
1981,software
1981,public_relations
1981,other
1981,biotech
1981,biotech
1981,consulting
1981,legal
1981,hardware
1981,software
1981,network_hosting
1981,semiconductor
1981,software
1981,consulting
1981,biotech
1981,hardware
1981,other
1981,other
1981,software
1981,consulting
1981,semiconductor
1981,cleantech
1981,other
1981,other
1981,biotech
1981,hardware
1981,other
1981,games_video
1981,games_video
1981,other
1981,other
1981,other
1981,consulting
1981,other
1981,ecommerce
1981,ecommerce
1981,consulting
1981,software
1981,semiconductor
1981,software
1981,other
1981,hardware
1981,consulting
1981,software
1981,semiconductor
1981,software
1981,network_hosting
1981,software
1981,games_video
1981,software
1981,consulting
1981,software
1981,software
1981,ecommerce
1981,software
1981,software
1981,other
1981,software
1981,public_relations
1981,software
1982,semiconductor
1982,consulting
1982,other
1982,software
1982,consulting
1982,ecommerce
1982,public_relations
1982,enterprise
1982,security
1982,ecommerce
1982,software
1982,software
1982,consulting
1982,biotech
1982,public_relations
1982,network_hosting
1982,hardware
1982,games_video
1982,software
1982,consulting
1982,other
1982,ecommerce
1982,software
1982,advertising
1982,enterprise
1982,software
1982,enterprise
1982,software
1982,other
1982,software
1982,software
1982,other
1982,hardware
1982,consulting
1982,other
1982,software
1982,consulting
1982,network_hosting
1982,public_relations
1982,ecommerce
1982,software
1982,public_relations
1982,software
1982,biotech
1982,security
1982,software
1982,software
1982,other
1982,enterprise
1982,games_video
1982,advertising
1982,legal
1982,consulting
1982,other
1982,biotech
1982,public_relations
1982,software
1982,software
1982,web
1982,semiconductor
1982,ecommerce
1982,other
1982,ecommerce
1982,software
1982,software
1982,mobile
1982,games_video
1982,software
1982,other
1982,semiconductor
1982,software
1982,software
1982,consulting
1982,semiconductor
1982,other
1982,network_hosting
1982,other
1982,other
1982,other
1982,hardware
1982,enterprise
1982,advertising
1982,consulting
1982,biotech
1982,consulting
1982,consulting
1982,software
1982,software
1982,enterprise
1982,software
1983,software
1983,semiconductor
1983,software
1983,advertising
1983,other
1983,network_hosting
1983,software
1983,software
1983,mobile
1983,advertising
1983,hardware
1983,other
1983,other
1983,software
1983,software
1983,hardware
1983,software
1983,other
1983,hardware
1983,software
1983,other
1983,security
1983,software
1983,enterprise
1983,software
1983,software
1983,semiconductor
1983,search
1983,software
1983,software
1983,network_hosting
1983,software
1983,software
1983,software
1983,network_hosting
1983,other
1983,other
1983,consulting
1983,other
1983,network_hosting
1983,software
1983,public_relations
1983,software
1983,public_relations
1983,web
1983,public_relations
1983,semiconductor
1983,biotech
1983,software
1983,consulting
1983,advertising
1983,other
1983,hardware
1983,software
1983,consulting
1983,search
1983,ecommerce
1983,enterprise
1983,semiconductor
1983,biotech
1983,biotech
1983,software
1983,biotech
1983,hardware
1983,other
1983,software
1983,hardware
1983,software
1983,public_relations
1983,consulting
1983,games_video
1983,enterprise
1983,biotech
1983,biotech
1983,other
1983,software
1983,other
1983,hardware
1983,software
1983,consulting
1983,consulting
1983,cleantech
1983,biotech
1983,software
1983,software
1983,software
1983,biotech
1983,enterprise
1983,software
1983,software
1983,software
1983,biotech
1983,enterprise
1983,other
1983,software
1983,other
1983,public_relations
1983,biotech
1983,software
1983,hardware
1983,biotech
1983,search
1983,security
1983,software
1983,software
1983,biotech
1983,ecommerce
1983,public_relations
1983,security
1984,semiconductor
1984,other
1984,semiconductor
1984,other
1984,hardware
1984,other
1984,enterprise
1984,other
1984,software
1984,enterprise
1984,enterprise
1984,other
1984,hardware
1984,semiconductor
1984,games_video
1984,software
1984,public_relations
1984,software
1984,other
1984,games_video
1984,other
1984,ecommerce
1984,games_video
1984,cleantech
1984,software
1984,ecommerce
1984,security
1984,other
1984,software
1984,software
1984,other
1984,hardware
1984,other
1984,security
1984,software
1984,biotech
1984,software
1984,mobile
1984,software
1984,ecommerce
1984,other
1984,ecommerce
1984,enterprise
1984,hardware
1984,consulting
1984,web
1984,advertising
1984,other
1984,enterprise
1984,ecommerce
1984,public_relations
1984,semiconductor
1984,software
1984,hardware
1984,software
1984,other
1984,other
1984,other
1984,other
1984,hardware
1984,software
1984,software
1984,consulting
1984,semiconductor
1984,advertising
1984,software
1984,software
1984,ecommerce
1984,consulting
1984,software
1984,software
1984,advertising
1984,semiconductor
1984,ecommerce
1984,semiconductor
1984,software
1984,mobile
1984,software
1984,advertising
1984,advertising
1984,consulting
1984,public_relations
1984,enterprise
1984,ecommerce
1984,consulting
1984,biotech
1984,legal
1984,software
1984,ecommerce
1984,other
1984,software
1984,software
1984,software
1984,software
1984,biotech
1984,advertising
1984,consulting
1984,software
1984,hardware
1984,network_hosting
1984,public_relations
1984,software
1984,other
1984,games_video
1984,other
1984,ecommerce
1984,consulting
1984,software
1984,hardware
1984,network_hosting
1984,software
1984,software
1984,software
1984,ecommerce
1984,hardware
1984,software
1984,advertising
1984,hardware
1984,semiconductor
1984,biotech
1984,biotech
1984,network_hosting
1984,web
1984,ecommerce
1984,other
1984,consulting
1984,cleantech
1984,consulting
1984,enterprise
1984,software
1984,enterprise
1984,network_hosting
1984,software
1985,enterprise
1985,other
1985,network_hosting
1985,other
1985,software
1985,software
1985,public_relations
1985,web
1985,public_relations
1985,software
1985,public_relations
1985,web
1985,software
1985,software
1985,consulting
1985,games_video
1985,software
1985,software
1985,mobile
1985,hardware
1985,public_relations
1985,advertising
1985,security
1985,cleantech
1985,consulting
1985,hardware
1985,other
1985,cleantech
1985,legal
1985,biotech
1985,software
1985,ecommerce
1985,consulting
1985,software
1985,other
1985,software
1985,semiconductor
1985,public_relations
1985,software
1985,enterprise
1985,web
1985,other
1985,public_relations
1985,web
1985,biotech
1985,biotech
1985,network_hosting
1985,other
1985,enterprise
1985,other
1985,enterprise
1985,software
1985,other
1985,public_relations
1985,consulting
1985,software
1985,software
1985,software
1985,enterprise
1985,other
1985,other
1985,network_hosting
1985,biotech
1985,biotech
1985,ecommerce
1985,web
1985,web
1985,software
1985,public_relations
1985,biotech
1985,web
1985,other
1985,hardware
1985,ecommerce
1985,mobile
1985,consulting
1985,software
1985,consulting
1985,software
1985,other
1985,software
1985,games_video
1985,other
1985,web
1985,software
1985,web
1985,software
1985,software
1985,ecommerce
1985,other
1985,semiconductor
1985,software
1985,hardware
1985,software
1985,games_video
1985,software
1985,hardware
1985,hardware
1985,ecommerce
1985,other
1985,biotech
1985,enterprise
1985,legal
1985,consulting
1985,other
1985,network_hosting
1985,software
1985,other
1985,hardware
1985,public_relations
1985,advertising
1985,other
1985,cleantech
1985,software
1985,hardware
1985,biotech
1985,biotech
1985,software
1985,biotech
1985,software
1985,other
1985,public_relations
1985,software
1985,advertising
1985,consulting
1985,security
1985,semiconductor
1985,enterprise
1985,consulting
1985,consulting
1986,software
1986,public_relations
1986,advertising
1986,semiconductor
1986,software
1986,biotech
1986,software
1986,games_video
1986,advertising
1986,other
1986,software
1986,enterprise
1986,biotech
1986,software
1986,consulting
1986,hardware
1986,software
1986,enterprise
1986,semiconductor
1986,software
1986,consulting
1986,hardware
1986,other
1986,consulting
1986,other
1986,consulting
1986,hardware
1986,cleantech
1986,mobile
1986,hardware
1986,software
1986,other
1986,software
1986,consulting
1986,software
1986,web
1986,biotech
1986,ecommerce
1986,other
1986,enterprise
1986,software
1986,software
1986,hardware
1986,other
1986,software
1986,consulting
1986,other
1986,enterprise
1986,software
1986,software
1986,hardware
1986,enterprise
1986,software
1986,software
1986,biotech
1986,software
1986,software
1986,software
1986,other
1986,consulting
1986,biotech
1986,security
1986,consulting
1986,software
1986,advertising
1986,other
1986,enterprise
1986,legal
1986,software
1986,other
1986,other
1986,other
1986,hardware
1986,software
1986,consulting
1986,software
1986,mobile
1986,consulting
1986,biotech
1986,software
1986,public_relations
1986,other
1986,public_relations
1986,public_relations
1986,public_relations
1986,biotech
1986,biotech
1986,enterprise
1986,other
1986,games_video
1986,games_video
1986,other
1986,software
1986,software
1986,other
1986,games_video
1986,security
1986,ecommerce
1986,software
1986,mobile
1986,education
1986,hardware
1986,enterprise
1986,software
1986,enterprise
1986,software
1986,other
1986,software
1986,software
1986,other
1986,web
1986,consulting
1986,consulting
1986,software
1986,hardware
1986,security
1986,software
1986,games_video
1986,consulting
1986,hardware
1986,other
1986,consulting
1986,hardware
1986,security
1986,software
1986,games_video
1986,software
1986,search
1986,public_relations
1986,web
1986,consulting
1986,web
1986,software
1986,ecommerce
1986,web
1986,hardware
1986,games_video
1986,cleantech
1986,other
1986,other
1986,software
1986,software
1986,software
1986,education
1986,network_hosting
1986,other
1986,enterprise
1986,web
1986,ecommerce
1986,games_video
1986,other
1986,software
1987,other
1987,software
1987,ecommerce
1987,enterprise
1987,software
1987,cleantech
1987,network_hosting
1987,consulting
1987,consulting
1987,software
1987,software
1987,other
1987,enterprise
1987,software
1987,web
1987,hardware
1987,software
1987,software
1987,advertising
1987,other
1987,other
1987,other
1987,other
1987,web
1987,games_video
1987,public_relations
1987,other
1987,software
1987,web
1987,cleantech
1987,consulting
1987,semiconductor
1987,other
1987,enterprise
1987,software
1987,hardware
1987,software
1987,software
1987,other
1987,biotech
1987,semiconductor
1987,other
1987,web
1987,other
1987,network_hosting
1987,software
1987,enterprise
1987,ecommerce
1987,consulting
1987,enterprise
1987,consulting
1987,software
1987,ecommerce
1987,software
1987,network_hosting
1987,software
1987,biotech
1987,consulting
1987,advertising
1987,education
1987,consulting
1987,hardware
1987,cleantech
1987,other
1987,cleantech
1987,biotech
1987,advertising
1987,hardware
1987,software
1987,software
1987,software
1987,public_relations
1987,software
1987,software
1987,software
1987,software
1987,other
1987,network_hosting
1987,hardware
1987,enterprise
1987,software
1987,advertising
1987,enterprise
1987,software
1987,security
1987,biotech
1987,biotech
1987,biotech
1987,hardware
1987,ecommerce
1987,web
1987,software
1987,advertising
1987,software
1987,games_video
1987,software
1987,other
1987,other
1987,ecommerce
1987,semiconductor
1987,security
1987,software
1987,other
1987,software
1987,biotech
1987,software
1987,ecommerce
1987,software
1987,software
1987,hardware
1987,advertising
1987,games_video
1987,other
1987,other
1987,cleantech
1987,search
1987,biotech
1987,consulting
1987,biotech
1987,education
1987,public_relations
1987,software
1987,consulting
1987,other
1987,education
1987,public_relations
1987,software
1987,consulting
1987,software
1987,biotech
1987,biotech
1987,hardware
1987,software
1987,software
1987,software
1987,software
1987,other
1987,consulting
1987,mobile
1987,consulting
1987,software
1987,public_relations
1987,advertising
1987,other
1987,hardware
1987,other
1987,advertising
1987,hardware
1987,software
1987,consulting
1988,mobile
1988,enterprise
1988,other
1988,other
1988,software
1988,hardware
1988,other
1988,biotech
1988,semiconductor
1988,games_video
1988,consulting
1988,hardware
1988,software
1988,other
1988,network_hosting
1988,other
1988,other
1988,enterprise
1988,software
1988,enterprise
1988,web
1988,other
1988,software
1988,software
1988,software
1988,consulting
1988,software
1988,public_relations
1988,public_relations
1988,enterprise
1988,security
1988,consulting
1988,software
1988,web
1988,other
1988,advertising
1988,web
1988,software
1988,software
1988,consulting
1988,other
1988,consulting
1988,software
1988,cleantech
1988,legal
1988,software
1988,public_relations
1988,other
1988,biotech
1988,other
1988,other
1988,legal
1988,software
1988,hardware
1988,consulting
1988,consulting
1988,advertising
1988,software
1988,consulting
1988,other
1988,software
1988,other
1988,consulting
1988,software
1988,software
1988,security
1988,advertising
1988,hardware
1988,other
1988,public_relations
1988,software
1988,consulting
1988,games_video
1988,software
1988,enterprise
1988,security
1988,other
1988,hardware
1988,consulting
1988,other
1988,software
1988,ecommerce
1988,semiconductor
1988,security
1988,other
1988,software
1988,software
1988,software
1988,consulting
1988,hardware
1988,software
1988,software
1988,software
1988,software
1988,other
1988,software
1988,software
1988,other
1988,other
1988,other
1988,hardware
1988,other
1988,software
1988,network_hosting
1988,security
1988,software
1988,network_hosting
1988,other
1988,enterprise
1988,software
1988,software
1988,network_hosting
1988,public_relations
1988,ecommerce
1988,other
1988,hardware
1988,biotech
1988,software
1988,other
1988,consulting
1988,enterprise
1988,public_relations
1988,consulting
1988,enterprise
1988,software
1988,hardware
1988,advertising
1988,consulting
1988,mobile
1988,other
1988,advertising
1988,other
1988,public_relations
1988,consulting
1988,software
1989,other
1989,semiconductor
1989,web
1989,other
1989,biotech
1989,hardware
1989,biotech
1989,consulting
1989,public_relations
1989,hardware
1989,enterprise
1989,software
1989,ecommerce
1989,cleantech
1989,other
1989,other
1989,mobile
1989,mobile
1989,mobile
1989,other
1989,hardware
1989,software
1989,software
1989,cleantech
1989,biotech
1989,hardware
1989,software
1989,hardware
1989,public_relations
1989,enterprise
1989,other
1989,public_relations
1989,ecommerce
1989,ecommerce
1989,software
1989,software
1989,software
1989,ecommerce
1989,software
1989,public_relations
1989,consulting
1989,software
1989,software
1989,games_video
1989,software
1989,other
1989,other
1989,software
1989,enterprise
1989,public_relations
1989,mobile
1989,hardware
1989,other
1989,consulting
1989,other
1989,software
1989,biotech
1989,biotech
1989,other
1989,other
1989,software
1989,other
1989,software
1989,other
1989,other
1989,software
1989,other
1989,biotech
1989,cleantech
1989,software
1989,other
1989,ecommerce
1989,software
1989,network_hosting
1989,other
1989,software
1989,public_relations
1989,other
1989,software
1989,software
1989,consulting
1989,other
1989,consulting
1989,other
1989,biotech
1989,software
1989,software
1989,other
1989,software
1989,biotech
1989,semiconductor
1989,software
1989,software
1989,software
1989,software
1989,hardware
1989,games_video
1989,software
1989,other
1989,public_relations
1989,mobile
1989,software
1989,consulting
1989,public_relations
1989,public_relations
1989,advertising
1989,software
1989,semiconductor
1989,software
1989,consulting
1989,software
1989,software
1989,cleantech
1989,software
1989,software
1989,games_video
1989,software
1989,web
1989,hardware
1989,software
1989,software
1989,consulting
1989,software
1989,software
1989,other
1989,network_hosting
1989,software
1989,ecommerce
1989,software
1989,public_relations
1989,advertising
1989,software
1989,biotech
1989,software
1989,other
1989,software
1989,consulting
1989,biotech
1989,biotech
1989,security
1989,other
1989,other
1989,hardware
1989,biotech
1989,security
1989,other
1989,biotech
1989,software
1989,other
1989,network_hosting
1989,software
1989,cleantech
1989,cleantech
1989,mobile
1989,consulting
1989,software
1989,consulting
1989,other
1989,consulting
1989,other
1989,software
1989,biotech
1989,enterprise
1989,network_hosting
1989,software
1989,other
1989,advertising
1989,software
1989,other
1989,legal
1989,other
1989,other
1989,enterprise
1989,consulting
1989,advertising
1989,software
1989,public_relations
1989,other
1989,mobile
1989,games_video
1989,hardware
1989,software
1989,ecommerce
1989,software
1989,mobile
1989,software
1990,software
1990,advertising
1990,consulting
1990,software
1990,hardware
1990,other
1990,ecommerce
1990,software
1990,software
1990,public_relations
1990,consulting
1990,consulting
1990,public_relations
1990,security
1990,public_relations
1990,enterprise
