abstract-mechanical,5fae06029bbe793553b81c6aca0a6e51	Abstract Mechanical	abstractmech
achieve-beyond,5fae06029bbe793553b81c6aca13750c	Achieve Beyond	achievebeyondus
achievers,5fae06029bbe793553b81c6aca139f05	Achievers	Achievers
acronym-media-inc,'5fae06029bbe793553b81c6aca15d215	Acronym Media, Inc.	acronym_media'
advisor-software,5fae06029bbe793553b81c6aca341751	Advisor Software	AdvisorSoftware
ahnlab,5fae06029bbe793553b81c6aca43669a	AhnLab	AhnLab_Man
airfare-com,5fae06029bbe793553b81c6aca462067	Airfare.com	airfaredotcom
all-about-jazz,5fae06029bbe793553b81c6aca538693	All About Jazz	AllAboutJazz
alta-technologies,5fae06029bbe793553b81c6aca5e3fcc	Alta Technologies	alta_tech
american-graphics-institute,5fae06029bbe793553b81c6aca68952f	American Graphics Institute	agitraining
americaneagle-com,5fae06029bbe793553b81c6aca6a271c	Americaneagle.com	americaneaglenc
arasan-chip-systems,5fae06029bbe793553b81c6aca934c3f	Arasan Chip Systems	arasanip
argo-digital-solutions,5fae06029bbe793553b81c6aca97e199	Argo Digital Solutions	ArgoDigitalSol
ask-com,5fae06029bbe793553b81c6acaa61234	Ask.com	askdotcom
atlas-interactive-deutschland-gmbh,5fae06029bbe793553b81c6acab22359	ATLAS Interactive Deutschland GmbH	ATLASglobal
avatier,5fae06029bbe793553b81c6acac45971	Avatier	Avatier
battery-world,5fae06029bbe793553b81c6acae136bb	Battery World	Battery_World
birch-grove-software,fb79c1faa23e6537889b8b58ca0ccd55	Birch Grove Software	birchgrovesoft
bison-optical-disc,fb79c1faa23e6537889b8b58ca0df0f9	Bison Optical Disc	bisondisc
bitbar,fb79c1faa23e6537889b8b58ca0ea0a4	Bitbar	bitbar
bitmicronetworks,fb79c1faa23e6537889b8b58ca0fafbf	BiTMICRO Networks Inc	bitmicro
blue-diesel,fb79c1faa23e6537889b8b58ca2262ea	Blue Diesel	fuelyourbiz
bookdirect,fb79c1faa23e6537889b8b58ca320e53	Bookdirect	bookdirect
bp-logix,fb79c1faa23e6537889b8b58ca3c5f77	BP Logix	ESMatBPL
bqe-software,fb79c1faa23e6537889b8b58ca3cfca6	BQE Software	billquick
brightsolid,fb79c1faa23e6537889b8b58ca4a2e64	brightsolid	brightsolid
car-transport,fb79c1faa23e6537889b8b58ca7f1e13	Car Transport	autotransportfl
center-for-democracy-and-technology,fb79c1faa23e6537889b8b58ca9a7025	Center for Democracy and Technology	CenDemTech
cfp-solutions,fb79c1faa23e6537889b8b58caa154db	CFP Solutions	cfpsolutions
chalk-wire-learning-assessment,fb79c1faa23e6537889b8b58caa2972d	Chalk & Wire Learning Assessment	chalkandwire
ci-t,fb79c1faa23e6537889b8b58cab6db69	Ci&T	ciandt
claremont-communications,fb79c1faa23e6537889b8b58cac33f74	Claremont Communications	Claremontcomm
cloggs-co-uk,fb79c1faa23e6537889b8b58cad47e9f	Cloggs.co.uk	Cloggscouk
continuum-crew,c61e6a5dd61ef3ac28d02c864e0c769c	Continuum Crew	continuumcrew
credit-com,c61e6a5dd61ef3ac28d02c864e2b1ab0	Credit.com	CreditExperts
cytiva-software,c61e6a5dd61ef3ac28d02c864e471c71	Cytiva Software	Cytiva
dataprise,c61e6a5dd61ef3ac28d02c864e561412	Dataprise	dataprise
dataprise,c61e6a5dd61ef3ac28d02c864ec9d0df	Dataprise	dataprise
daydream,c61e6a5dd61ef3ac28d02c864e5b2396	Daydream	daydreamuk
daydream,c61e6a5dd61ef3ac28d02c864ececfe5	Daydream	daydreamuk
deacom-inc,'c61e6a5dd61ef3ac28d02c864e5effa1	Deacom, Inc.	deacominc'
deacom-inc,'c61e6a5dd61ef3ac28d02c864ed2413f	Deacom, Inc.	deacominc'
decisionpoint-systems,c61e6a5dd61ef3ac28d02c864e660941	DecisionPoint Systems	decisionpoint
decisionpoint-systems,c61e6a5dd61ef3ac28d02c864ed93d74	DecisionPoint Systems	decisionpoint
diaspark,c61e6a5dd61ef3ac28d02c864e7d776c	Diaspark	DiasparkInc
diaspark,c61e6a5dd61ef3ac28d02c864ef033ab	Diaspark	DiasparkInc
digi-telecommunications,c61e6a5dd61ef3ac28d02c864e7f889b	DiGi Telecommunications	digi_telco
digi-telecommunications,c61e6a5dd61ef3ac28d02c864ef2bae9	DiGi Telecommunications	digi_telco
digicraft,c61e6a5dd61ef3ac28d02c864e802088	Digicraft	daveevans
digicraft,c61e6a5dd61ef3ac28d02c864ef37332	Digicraft	daveevans
digital-view,c61e6a5dd61ef3ac28d02c864e871d56	Digital View	digitalview
digital-view,c61e6a5dd61ef3ac28d02c864efb086e	Digital View	digitalview
dsapps,4b9962595d7ff850d591b39c0026522f	DSAPPS	dsapps
dsapps,c61e6a5dd61ef3ac28d02c864eb201cf	DSAPPS	dsapps
earn-part-time,4b9962595d7ff850d591b39c00363172	EARN PART TIME	musima55
