aardvark-media-limited,5fae06029bbe793553b81c6aca03c011	Aardvark Media Limited	aardvarkmedia
abilis-solutions,5fae06029bbe793553b81c6aca071424	Abilis Solutions	abilissolutions
ac-lion,5fae06029bbe793553b81c6aca0b05a8	AC Lion	aclion
accumuli-security,5fae06029bbe793553b81c6aca114dbf	Accumuli Security	Accumuli_Sec
actio-corporation-software,5fae06029bbe793553b81c6aca1750c5	Actio Corporation (software)	ActioCorp
allbinary,5fae06029bbe793553b81c6aca55915c	AllBinary	tberthel
ame-info,5fae06029bbe793553b81c6aca66e8b5	AME Info	ameinfo
andago-ingenieria,5fae06029bbe793553b81c6aca71f8c7	ANDAGO INGENIERIA	andago
apex-direct-search,5fae06029bbe793553b81c6aca7ec7c4	Apex Direct Search	apexannemarie
appsense,5fae06029bbe793553b81c6aca8bfe58	AppSense	AppSense
arkaos,5fae06029bbe793553b81c6aca99e893	ArKaos	arkaos
arkeia-software,5fae06029bbe793553b81c6aca99f9d1	Arkeia Software	arkeiasoftware
ask-the-doctor,5fae06029bbe793553b81c6acaa60583	Ask The Doctor	askthedr
augustineideas,5fae06029bbe793553b81c6acaba1a55	AugustineIdeas	AugustineIdeas
author-it-software-corporation,5fae06029bbe793553b81c6acabcd1f0	Author-it Software Corporation	authorit
authorize-net,5fae06029bbe793553b81c6acabcf476	Authorize.net	AuthorizeNet
beau-israels-pc-doctor,'5fae06029bbe793553b81c6acae85d36	Beau - Israel''s PC Doctor	israelpcdoctor'
bidclerk-com,5fae06029bbe793553b81c6acafd53f4	bidclerk.com	leo500
blackstone-media-network,fb79c1faa23e6537889b8b58ca17abea	Blackstone Media Network	bsmwebdesign
bms-soft,fb79c1faa23e6537889b8b58ca2b4a23	BMS Soft	BMS_soft
callidus-software,fb79c1faa23e6537889b8b58ca71c0ff	CallidusCloud	CallidusCloud
cellhut,fb79c1faa23e6537889b8b58ca97c8fd	Cellhut	cellhut
cendyn,fb79c1faa23e6537889b8b58ca99bf14	Cendyn	Cendyn
ceragon-networks,fb79c1faa23e6537889b8b58ca9ee15e	Ceragon Networks	Ceragon
chronotek,fb79c1faa23e6537889b8b58cab5bb08	Chronotek	chronotek
cinetica,fb79c1faa23e6537889b8b58caba0239	Cinetica	CineticaRSM
claranet,fb79c1faa23e6537889b8b58cac33c75	Claranet	Claranet
comsysco,fb79c1faa23e6537889b8b58cafd8d29	Comsysco	comsysco
confirmit,c61e6a5dd61ef3ac28d02c864e024e74	Confirmit	confirmit
connected-uk-com,c61e6a5dd61ef3ac28d02c864e04efa1	Connected-uk.com	connected_uk
copernic,c61e6a5dd61ef3ac28d02c864e1373af	Copernic	Copernic
copernicus-group-irb,c61e6a5dd61ef3ac28d02c864e137d98	Copernicus Group IRB	CGIRB
core,c61e6a5dd61ef3ac28d02c864e150e7a	CORE	cbxsoftware
core-security,c61e6a5dd61ef3ac28d02c864e15a54c	Core Security Technologies	coresecurity
cosmocom-inc,'c61e6a5dd61ef3ac28d02c864e1b62f0	CosmoCom, Inc.	CosmoCom'
crown-computers,c61e6a5dd61ef3ac28d02c864e347db4	Crown Computers	crowncomputers
css,c61e6a5dd61ef3ac28d02c864e37dad2	CSS Corp	CSSCorp
custommade-ventures,c61e6a5dd61ef3ac28d02c864e400a66	CustomMade.com	custommade
cybrhost-corporation,c61e6a5dd61ef3ac28d02c864e445835	CybrHost Corporation	cybrhost
cynergy,c61e6a5dd61ef3ac28d02c864e45f0c7	Cynergy	cynergy_system
daopay,c61e6a5dd61ef3ac28d02c864e4fcf94	DAOTEC LTD	DaoTec
daopay,c61e6a5dd61ef3ac28d02c864ec34a23	DAOTEC LTD	DaoTec
datanet,c61e6a5dd61ef3ac28d02c864e558ef0	Datanet	datanetcouk
datanet,c61e6a5dd61ef3ac28d02c864ec94818	Datanet	datanetcouk
deezer,c61e6a5dd61ef3ac28d02c864e6864c0	Deezer	deezer
deezer,c61e6a5dd61ef3ac28d02c864edb981c	Deezer	deezer
deutsche-golf-online,c61e6a5dd61ef3ac28d02c864e768b5f	Deutsche Golf Online	golf_de
deutsche-golf-online,c61e6a5dd61ef3ac28d02c864ee8ce98	Deutsche Golf Online	golf_de
docstar,4b9962595d7ff850d591b39c000e7807	docSTAR	docstarsoftware
docstar,c61e6a5dd61ef3ac28d02c864e9a3dc5	docSTAR	docstarsoftware
dog-digital,4b9962595d7ff850d591b39c00108fac	Dog Digital	dogdigital
dog-digital,c61e6a5dd61ef3ac28d02c864e9c6d5c	Dog Digital	dogdigital
doubleclick,4b9962595d7ff850d591b39c001aff34	DoubleClick	doubleclick
doubleclick,c61e6a5dd61ef3ac28d02c864ea6890c	DoubleClick	doubleclick
edward-robertson,4b9962595d7ff850d591b39c004cdc46	Edward Robertson	edrobwebdesign
el-saidi-software,4b9962595d7ff850d591b39c005585db	El Saidi Software	alexprosoftwar
elcom,4b9962595d7ff850d591b39c0056b297	Elcom	elcomtechnology
emarketer,4b9962595d7ff850d591b39c00606d22	eMarketer	eMarketer
experts-exchange,4b9962595d7ff850d591b39c00a56d68	Experts Exchange	ExpertsExchange
eyepartner,4b9962595d7ff850d591b39c00aaf88a	Eyepartner	eyepartner
flashmaps-geospatial,4b9962595d7ff850d591b39c00dfef35	Flashmaps Geospatial	flashmaps
forum-one-communications,4b9962595d7ff850d591b39c00f9094c	Forum One Communications	forumone
foxnews-com,4b9962595d7ff850d591b39c00fe495f	foxnews.com	foxnews
fr-alachisoft,4b9962595d7ff850d591b39c00fee12f	Fr. Alachisoft	storageedge
franchisehelp,4b9962595d7ff850d591b39c00fff536	FranchiseHelp	franchisehelp
frontrunner-professional-2,bb00443be334273f59d3ef19d10dd2a8	FrontRunner  Professional	FrontRunnerPro
gcomm,bb00443be334273f59d3ef19d12bc065	GCOMM	gcommteam
general-datatech,bb00443be334273f59d3ef19d131c313	General Datatech	generaldt
globalsign,bb00443be334273f59d3ef19d151b3d8	GlobalSign	globalsign
globalspec,bb00443be334273f59d3ef19d151b495	GlobalSpec	GlobalSpecInc
globalvision-international,bb00443be334273f59d3ef19d1520c9d	GlobalVision International	globallvision
goal-trainingen,bb00443be334273f59d3ef19d158c47c	GOAL trainingen	goaltraining
green-hat,bb00443be334273f59d3ef19d173c350	Green Hat	TheGreenHat
grippo,bb00443be334273f59d3ef19d17c01b2	Grippo	grippo
habanero-consulting-group,bb00443be334273f59d3ef19d18e330c	Habanero Consulting Group	HabaneroConsult
headsets-direct,bb00443be334273f59d3ef19d19de0d5	Headsets Direct	headsetsdirect
healthgrades,bb00443be334273f59d3ef19d19edff2	Health Grades	healthgrades
hitech-alliance-llc,bb00443be334273f59d3ef19d1b70b37	HiTech Alliance LLC	HiTech_Alliance
holiday-rentals-co-uk,bb00443be334273f59d3ef19d1baa9ea	Holiday-Rentals.co.uk	HomeAwayUK
hollywood-stock-exchange,bb00443be334273f59d3ef19d1bb8674	Hollywood Stock Exchange	HSXMOVIES
host-net,bb00443be334273f59d3ef19d1c41b58	Host.net	hostdotnet
hotel-systemspro,bb00443be334273f59d3ef19d1c6b5ff	hotel SystemsPro	hotelsystemspro
hydramedia,bb00443be334273f59d3ef19d1d74942	HydraMedia	hydramedia
icollector,bb00443be334273f59d3ef19d1e68a82	iCollector	iCollector
idex-asa,bb00443be334273f59d3ef19d1eee148	IDEX ASA	idexasa
industrial-logic,597e595b22c7371d2769eb1fa010367a	Industrial Logic	industriallogic
ineedhits-com,597e595b22c7371d2769eb1fa0115935	ineedhits.com	ineedhits
inetu-managed-hosting,597e595b22c7371d2769eb1fa011e502	INetU Managed Hosting	inetu
info-sys-solutions,5fae06029bbe793553b81c6aca06f521	Abilis Energy	AbilisEnergy
infoglide-software-corporation,597e595b22c7371d2769eb1fa0169cea	Infoglide Software Corporation	IDResolution
ingk-labs,597e595b22c7371d2769eb1fa01ce095	Ingk Labs	ingklabs
insala,597e595b22c7371d2769eb1fa0275c54	Insala	imentoring
instant-sites,597e595b22c7371d2769eb1fa02c791e	Instant Sites	datingsitezyah
intelinet-systems,597e595b22c7371d2769eb1fa032b540	Intelinet Systems	intelinet_sys
interact,597e595b22c7371d2769eb1fa0366c2d	Interact	IntranetExperts
interact-intranet,597e595b22c7371d2769eb1fa036818b	Interact Intranet	intranetexperts
internap,597e595b22c7371d2769eb1fa03b23d5	Internap	Internap
internet-broadcasting,597e595b22c7371d2769eb1fa03cd37a	Internet Broadcasting	ibsys
internet-partnership,597e595b22c7371d2769eb1fa03dd4c8	internet partnership	touristinfo
interworks,597e595b22c7371d2769eb1fa041484a	InterWorks	interworksinc
iparadigms-turnitin-com,597e595b22c7371d2769eb1fa04ea4f0	iParadigms (TurnItIn.com)	turnitin
ipsofacto-it-services,597e595b22c7371d2769eb1fa052b25b	IPSOFACTO IT Services	IPSOFACTO
j-list,597e595b22c7371d2769eb1fa068c2d4	J-List	jlist
